Sample	Genus	DNA_Abund	RNA_abund	Donor	Condition	Replicate
D02_OF_R1	Actinobacteria (201174)	0.972038881555262	0.74102223066692	D02	OF	R1
D02_OF_R1	Aquificae (200783)	0	0	D02	OF	R1
D02_OF_R1	Armatimonadetes	0	0.00200006000180005	D02	OF	R1
D02_OF_R1	Ascomycota	0.0570022800912037	0.0620018600558017	D02	OF	R1
D02_OF_R1	Bacteroidetes	60.9334373374935	27.7878336350091	D02	OF	R1
D02_OF_R1	Balneolaeota	0	0	D02	OF	R1
D02_OF_R1	Basidiomycota	0.0120004800192008	0.0160004800144004	D02	OF	R1
D02_OF_R1	Blastocladiomycota	0	0	D02	OF	R1
D02_OF_R1	Calditrichaeota	0	0	D02	OF	R1
D02_OF_R1	candidate division WOR-3	0	0	D02	OF	R1
D02_OF_R1	candidate division Zixibacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Aminicenantes	0	0.00100003000090003	D02	OF	R1
D02_OF_R1	Candidatus Bathyarchaeota	0	0.00100003000090003	D02	OF	R1
D02_OF_R1	Candidatus Dormibacteraeota	0	0.00100003000090003	D02	OF	R1
D02_OF_R1	Candidatus Edwardsbacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Eisenbacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Eremiobacteraeota	0	0.00300009000270008	D02	OF	R1
D02_OF_R1	Candidatus Handelsmanbacteria	0	0.00100003000090003	D02	OF	R1
D02_OF_R1	Candidatus Hydrogenedentes	0	0	D02	OF	R1
D02_OF_R1	Candidatus Kryptonia	0	0	D02	OF	R1
D02_OF_R1	Candidatus Latescibacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Magasanikbacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Marinimicrobia	0	0	D02	OF	R1
D02_OF_R1	Candidatus Melainabacteria	0.184007360294412	0.0650019500585018	D02	OF	R1
D02_OF_R1	Candidatus Moranbacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Nomurabacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Omnitrophica	0	0.00100003000090003	D02	OF	R1
D02_OF_R1	Candidatus Peregrinibacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Portnoybacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Rokubacteria	0.00100004000160006	0.00100003000090003	D02	OF	R1
D02_OF_R1	Candidatus Saccharibacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Sumerlaeota	0	0	D02	OF	R1
D02_OF_R1	Candidatus Sungbacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Wallbacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Woesearchaeota	0	0	D02	OF	R1
D02_OF_R1	Candidatus Woesebacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Yanofskybacteria	0	0	D02	OF	R1
D02_OF_R1	Candidatus Zambryskibacteria	0	0	D02	OF	R1
D02_OF_R1	Chlamydiae	0.00100004000160006	0	D02	OF	R1
D02_OF_R1	Chlorobi	0	0	D02	OF	R1
D02_OF_R1	Chloroflexi	0.00400016000640026	0.0120003600108003	D02	OF	R1
D02_OF_R1	Chytridiomycota	0.00100004000160006	0	D02	OF	R1
D02_OF_R1	Crenarchaeota	0	0.00100003000090003	D02	OF	R1
D02_OF_R1	Cryptomycota	0	0	D02	OF	R1
D02_OF_R1	Cyanobacteria	0.00200008000320013	0.00500015000450013	D02	OF	R1
D02_OF_R1	Deinococcus-Thermus	0	0.00100003000090003	D02	OF	R1
D02_OF_R1	Elusimicrobia (74152)	0.00100004000160006	0.00200006000180005	D02	OF	R1
D02_OF_R1	Euryarchaeota	0.00400016000640026	0.0190005700171005	D02	OF	R1
D02_OF_R1	Fibrobacteres	0.00100004000160006	0	D02	OF	R1
D02_OF_R1	Firmicutes	37.022480899236	69.0450713521406	D02	OF	R1
D02_OF_R1	Fusobacteria	0.00300012000480019	0.00100003000090003	D02	OF	R1
D02_OF_R1	Gemmatimonadetes (142182)	0	0.00200006000180005	D02	OF	R1
D02_OF_R1	Ignavibacteriae	0.00100004000160006	0	D02	OF	R1
D02_OF_R1	Lentisphaerae	0.00100004000160006	0.00100003000090003	D02	OF	R1
D02_OF_R1	Microsporidia	0.00100004000160006	0	D02	OF	R1
D02_OF_R1	Mucoromycota	0.0120004800192008	0.00400012000360011	D02	OF	R1
D02_OF_R1	Negarnaviricota	0	0	D02	OF	R1
D02_OF_R1	Nitrospinae	0	0.00200006000180005	D02	OF	R1
D02_OF_R1	Nitrospirae	0.00100004000160006	0.00200006000180005	D02	OF	R1
D02_OF_R1	Other	0	-5.6843418860808e-14	D02	OF	R1
D02_OF_R1	Planctomycetes	0.00200008000320013	0.00900027000810024	D02	OF	R1
D02_OF_R1	Proteobacteria	0.751030041201648	2.18306549196476	D02	OF	R1
D02_OF_R1	Spirochaetes	0.00400016000640026	0.00500015000450013	D02	OF	R1
D02_OF_R1	Synergistetes	0.00100004000160006	0.00200006000180005	D02	OF	R1
D02_OF_R1	Tenericutes	0.00200008000320013	0.00100003000090003	D02	OF	R1
D02_OF_R1	Thaumarchaeota	0	0	D02	OF	R1
D02_OF_R1	Thermotogae (200918)	0.00100004000160006	0	D02	OF	R1
D02_OF_R1	Verrucomicrobia	0.0190007600304012	0.0100003000090003	D02	OF	R1
D02_OF_R1	Zoopagomycota	0.00200008000320013	0	D02	OF	R1
D02_OF_R2	Acidobacteria	0.00300012000480019	0.0110005500275014	D02	OF	R2
D02_OF_R2	Actinobacteria (201174)	1.80307212288492	1.23106155307765	D02	OF	R2
D02_OF_R2	Aquificae (200783)	0	0	D02	OF	R2
D02_OF_R2	Armatimonadetes	0.00100004000160006	0.00200010000500025	D02	OF	R2
D02_OF_R2	Ascomycota	0.047001880075203	0.178008900445022	D02	OF	R2
D02_OF_R2	Bacteroidetes	42.1106844273771	29.1954597729886	D02	OF	R2
D02_OF_R2	Balneolaeota	0	0	D02	OF	R2
D02_OF_R2	Basidiomycota	0.0110004400176007	0.0420021001050052	D02	OF	R2
D02_OF_R2	Blastocladiomycota	0	0	D02	OF	R2
D02_OF_R2	Calditrichaeota	0	0	D02	OF	R2
D02_OF_R2	candidate division WOR-3	0	0	D02	OF	R2
D02_OF_R2	candidate division Zixibacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Aminicenantes	0	0	D02	OF	R2
D02_OF_R2	Candidatus Bathyarchaeota	0	0.00100005000250013	D02	OF	R2
D02_OF_R2	Candidatus Dormibacteraeota	0	0.00100005000250013	D02	OF	R2
D02_OF_R2	Candidatus Edwardsbacteria	0	0.00100005000250013	D02	OF	R2
D02_OF_R2	Candidatus Eisenbacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Eremiobacteraeota	0	0.00200010000500025	D02	OF	R2
D02_OF_R2	Candidatus Handelsmanbacteria	0	0.00100005000250013	D02	OF	R2
D02_OF_R2	Candidatus Hydrogenedentes	0	0	D02	OF	R2
D02_OF_R2	Candidatus Kryptonia	0	0	D02	OF	R2
D02_OF_R2	Candidatus Latescibacteria	0	0.00100005000250013	D02	OF	R2
D02_OF_R2	Candidatus Magasanikbacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Marinimicrobia	0	0	D02	OF	R2
D02_OF_R2	Candidatus Melainabacteria	0.231009240369615	0.064003200160008	D02	OF	R2
D02_OF_R2	Candidatus Moranbacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Nomurabacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Omnitrophica	0	0.00100005000250013	D02	OF	R2
D02_OF_R2	Candidatus Peregrinibacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Portnoybacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Rokubacteria	0.00100004000160006	0.00100005000250013	D02	OF	R2
D02_OF_R2	Candidatus Saccharibacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Sumerlaeota	0	0	D02	OF	R2
D02_OF_R2	Candidatus Sungbacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Wallbacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Woesearchaeota	0	0	D02	OF	R2
D02_OF_R2	Candidatus Woesebacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Yanofskybacteria	0	0	D02	OF	R2
D02_OF_R2	Candidatus Zambryskibacteria	0	0	D02	OF	R2
D02_OF_R2	Chlamydiae	0.00100004000160006	0.00100005000250013	D02	OF	R2
D02_OF_R2	Chlorobi	0	0	D02	OF	R2
D02_OF_R2	Chloroflexi	0.00600024000960038	0.0150007500375019	D02	OF	R2
D02_OF_R2	Chytridiomycota	0.00100004000160006	0.00100005000250013	D02	OF	R2
D02_OF_R2	Crenarchaeota	0	0.00300015000750037	D02	OF	R2
D02_OF_R2	Cryptomycota	0	0	D02	OF	R2
D02_OF_R2	Cyanobacteria	0.00300012000480019	0.00500025001250063	D02	OF	R2
D02_OF_R2	Deinococcus-Thermus	0.00100004000160006	0.00200010000500025	D02	OF	R2
D02_OF_R2	Elusimicrobia (74152)	0.00100004000160006	0.00300015000750037	D02	OF	R2
D02_OF_R2	Euryarchaeota	0.00500020000800032	0.0210010500525026	D02	OF	R2
D02_OF_R2	Fibrobacteres	0.00100004000160006	0	D02	OF	R2
D02_OF_R2	Firmicutes	55.1092043681747	66.8543427171359	D02	OF	R2
D02_OF_R2	Fusobacteria	0.00200008000320013	0.00100005000250013	D02	OF	R2
D02_OF_R2	Gemmatimonadetes (142182)	0.00100004000160006	0.00300015000750037	D02	OF	R2
D02_OF_R2	Ignavibacteriae	0.00100004000160006	0.00100005000250013	D02	OF	R2
D02_OF_R2	Lentisphaerae	0.00100004000160006	0.00100005000250013	D02	OF	R2
D02_OF_R2	Microsporidia	0.00100004000160006	0.00100005000250013	D02	OF	R2
D02_OF_R2	Mucoromycota	0.00800032001280051	0.0260013000650032	D02	OF	R2
D02_OF_R2	Negarnaviricota	0	0	D02	OF	R2
D02_OF_R2	Nitrospinae	0	0.00100005000250013	D02	OF	R2
D02_OF_R2	Nitrospirae	0.00100004000160006	0.00200010000500025	D02	OF	R2
D02_OF_R2	Other	4.2632564145606e-14	-5.6843418860808e-14	D02	OF	R2
D02_OF_R2	Planctomycetes	0.00200008000320013	0.0100005000250013	D02	OF	R2
D02_OF_R2	Proteobacteria	0.62102484099364	2.29611480574029	D02	OF	R2
D02_OF_R2	Spirochaetes	0.00500020000800032	0.00500025001250063	D02	OF	R2
D02_OF_R2	Synergistetes	0.00100004000160006	0.00200010000500025	D02	OF	R2
D02_OF_R2	Tenericutes	0.00100004000160006	0.00100005000250013	D02	OF	R2
D02_OF_R2	Thaumarchaeota	0	0	D02	OF	R2
D02_OF_R2	Thermotogae (200918)	0	0	D02	OF	R2
D02_OF_R2	Verrucomicrobia	0.0180007200288012	0.0110005500275014	D02	OF	R2
D02_OF_R2	Zoopagomycota	0.00100004000160006	0.00100005000250013	D02	OF	R2
D02_OF_R3	Acidobacteria	0.00300009000270008	0.00700042002520151	D02	OF	R3
D02_OF_R3	Actinobacteria (201174)	1.46904407132214	0.564033842030522	D02	OF	R3
D02_OF_R3	Aquificae (200783)	0	0	D02	OF	R3
D02_OF_R3	Armatimonadetes	0.00100003000090003	0.00100006000360022	D02	OF	R3
D02_OF_R3	Ascomycota	0.0550016500495015	0.0690041402484149	D02	OF	R3
D02_OF_R3	Bacteroidetes	44.2913287398622	36.4611876712603	D02	OF	R3
D02_OF_R3	Balneolaeota	0	0	D02	OF	R3
D02_OF_R3	Basidiomycota	0.0120003600108003	0.0150009000540032	D02	OF	R3
D02_OF_R3	Blastocladiomycota	0	0	D02	OF	R3
D02_OF_R3	Calditrichaeota	0	0	D02	OF	R3
D02_OF_R3	candidate division WOR-3	0	0	D02	OF	R3
D02_OF_R3	candidate division Zixibacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Aminicenantes	0	0	D02	OF	R3
D02_OF_R3	Candidatus Bathyarchaeota	0	0	D02	OF	R3
D02_OF_R3	Candidatus Dormibacteraeota	0	0	D02	OF	R3
D02_OF_R3	Candidatus Edwardsbacteria	0	0.00100006000360022	D02	OF	R3
D02_OF_R3	Candidatus Eisenbacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Eremiobacteraeota	0	0.00200012000720043	D02	OF	R3
D02_OF_R3	Candidatus Handelsmanbacteria	0	0.00100006000360022	D02	OF	R3
D02_OF_R3	Candidatus Hydrogenedentes	0	0	D02	OF	R3
D02_OF_R3	Candidatus Kryptonia	0	0	D02	OF	R3
D02_OF_R3	Candidatus Latescibacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Magasanikbacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Marinimicrobia	0	0	D02	OF	R3
D02_OF_R3	Candidatus Melainabacteria	0.210006300189006	0.0900054003240194	D02	OF	R3
D02_OF_R3	Candidatus Moranbacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Nomurabacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Omnitrophica	0	0.00100006000360022	D02	OF	R3
D02_OF_R3	Candidatus Peregrinibacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Portnoybacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Rokubacteria	0.00100003000090003	0.00100006000360022	D02	OF	R3
D02_OF_R3	Candidatus Saccharibacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Sumerlaeota	0	0	D02	OF	R3
D02_OF_R3	Candidatus Sungbacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Wallbacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Woesearchaeota	0	0	D02	OF	R3
D02_OF_R3	Candidatus Woesebacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Yanofskybacteria	0	0	D02	OF	R3
D02_OF_R3	Candidatus Zambryskibacteria	0	0	D02	OF	R3
D02_OF_R3	Chlamydiae	0.00100003000090003	0	D02	OF	R3
D02_OF_R3	Chlorobi	0	0	D02	OF	R3
D02_OF_R3	Chloroflexi	0.00500015000450013	0.00800048002880173	D02	OF	R3
D02_OF_R3	Chytridiomycota	0.00100003000090003	0	D02	OF	R3
D02_OF_R3	Crenarchaeota	0	0.00300018001080065	D02	OF	R3
D02_OF_R3	Cryptomycota	0	0	D02	OF	R3
D02_OF_R3	Cyanobacteria	0.00300009000270008	0.00400024001440086	D02	OF	R3
D02_OF_R3	Deinococcus-Thermus	0.00100003000090003	0.00100006000360022	D02	OF	R3
D02_OF_R3	Elusimicrobia (74152)	0.00100003000090003	0.00100006000360022	D02	OF	R3
D02_OF_R3	Euryarchaeota	0.00400012000360011	0.0110006600396024	D02	OF	R3
D02_OF_R3	Fibrobacteres	0.00100003000090003	0.00100006000360022	D02	OF	R3
D02_OF_R3	Firmicutes	53.2745982379471	60.9876592595556	D02	OF	R3
D02_OF_R3	Fusobacteria	0.00200006000180005	0.00100006000360022	D02	OF	R3
D02_OF_R3	Gemmatimonadetes (142182)	0.00100003000090003	0.00200012000720043	D02	OF	R3
D02_OF_R3	Ignavibacteriae	0.00100003000090003	0	D02	OF	R3
D02_OF_R3	Lentisphaerae	0.00100003000090003	0.00100006000360022	D02	OF	R3
D02_OF_R3	Microsporidia	0.00100003000090003	0.00100006000360022	D02	OF	R3
D02_OF_R3	Mucoromycota	0.0100003000090003	0.00400024001440086	D02	OF	R3
D02_OF_R3	Negarnaviricota	0	0	D02	OF	R3
D02_OF_R3	Nitrospinae	0	0.00100006000360022	D02	OF	R3
D02_OF_R3	Nitrospirae	0.00100003000090003	0.00200012000720043	D02	OF	R3
D02_OF_R3	Other	4.2632564145606e-14	-1.27897692436818e-13	D02	OF	R3
D02_OF_R3	Planctomycetes	0.00200006000180005	0.0060003600216013	D02	OF	R3
D02_OF_R3	Proteobacteria	0.619018570557117	1.73710422625358	D02	OF	R3
D02_OF_R3	Spirochaetes	0.00500015000450013	0.00400024001440086	D02	OF	R3
D02_OF_R3	Synergistetes	0.00100003000090003	0.00100006000360022	D02	OF	R3
D02_OF_R3	Tenericutes	0.00200006000180005	0.00100006000360022	D02	OF	R3
D02_OF_R3	Thaumarchaeota	0	0	D02	OF	R3
D02_OF_R3	Thermotogae (200918)	0	0	D02	OF	R3
D02_OF_R3	Verrucomicrobia	0.0180005400162005	0.00800048002880173	D02	OF	R3
D02_OF_R3	Zoopagomycota	0.00200006000180005	0.00100006000360022	D02	OF	R3
D02_OH_R1	Acidobacteria	0.00400036003240292	0	D02	OH	R1
D02_OH_R1	Actinobacteria (201174)	1.57614185276675	0	D02	OH	R1
D02_OH_R1	Armatimonadetes	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Ascomycota	0.059005310477943	0	D02	OH	R1
D02_OH_R1	Bacteroidetes	39.8185836725305	0	D02	OH	R1
D02_OH_R1	Basidiomycota	0.0130011701053095	0	D02	OH	R1
D02_OH_R1	Candidatus Aminicenantes	0	0	D02	OH	R1
D02_OH_R1	Candidatus Melainabacteria	0.243021871968477	0	D02	OH	R1
D02_OH_R1	Candidatus Rokubacteria	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Candidatus Saccharibacteria	0	0	D02	OH	R1
D02_OH_R1	Chlamydiae	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Chloroflexi	0.00600054004860437	0	D02	OH	R1
D02_OH_R1	Chytridiomycota	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Cyanobacteria	0.00300027002430219	0	D02	OH	R1
D02_OH_R1	Deinococcus-Thermus	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Elusimicrobia (74152)	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Euryarchaeota	0.00500045004050365	0	D02	OH	R1
D02_OH_R1	Fibrobacteres	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Firmicutes	57.5901831164805	0	D02	OH	R1
D02_OH_R1	Fusobacteria	0.00300027002430219	0	D02	OH	R1
D02_OH_R1	Gemmatimonadetes (142182)	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Ignavibacteriae	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Lentisphaerae	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Microsporidia	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Mucoromycota	0.011000990089108	0	D02	OH	R1
D02_OH_R1	Nitrospirae	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Other	-2.8421709430404e-14	0	D02	OH	R1
D02_OH_R1	Planctomycetes	0.00200018001620146	0	D02	OH	R1
D02_OH_R1	Proteobacteria	0.627056435079157	0	D02	OH	R1
D02_OH_R1	Spirochaetes	0.00500045004050365	0	D02	OH	R1
D02_OH_R1	Synergistetes	0.00100009000810073	0	D02	OH	R1
D02_OH_R1	Tenericutes	0.00200018001620146	0	D02	OH	R1
D02_OH_R1	Thermotogae (200918)	0	0	D02	OH	R1
D02_OH_R1	Verrucomicrobia	0.0170015301377124	0	D02	OH	R1
D02_OH_R1	Zoopagomycota	0.00200018001620146	0	D02	OH	R1
D02_OH_R2	Acidobacteria	0.00400036003240292	0	D02	OH	R2
D02_OH_R2	Actinobacteria (201174)	1.27911512036083	0	D02	OH	R2
D02_OH_R2	Armatimonadetes	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Ascomycota	0.0580052204698423	0	D02	OH	R2
D02_OH_R2	Bacteroidetes	42.771849466452	0	D02	OH	R2
D02_OH_R2	Basidiomycota	0.0140012601134102	0	D02	OH	R2
D02_OH_R2	Candidatus Aminicenantes	0	0	D02	OH	R2
D02_OH_R2	Candidatus Melainabacteria	0.26002340210619	0	D02	OH	R2
D02_OH_R2	Candidatus Rokubacteria	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Candidatus Saccharibacteria	0	0	D02	OH	R2
D02_OH_R2	Chlamydiae	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Chloroflexi	0.00600054004860437	0	D02	OH	R2
D02_OH_R2	Chytridiomycota	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Cyanobacteria	0.00300027002430219	0	D02	OH	R2
D02_OH_R2	Deinococcus-Thermus	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Elusimicrobia (74152)	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Euryarchaeota	0.00500045004050365	0	D02	OH	R2
D02_OH_R2	Fibrobacteres	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Firmicutes	54.854936944325	0	D02	OH	R2
D02_OH_R2	Fusobacteria	0.00300027002430219	0	D02	OH	R2
D02_OH_R2	Gemmatimonadetes (142182)	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Ignavibacteriae	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Lentisphaerae	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Microsporidia	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Mucoromycota	0.011000990089108	0	D02	OH	R2
D02_OH_R2	Nitrospirae	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Other	-2.8421709430404e-14	0	D02	OH	R2
D02_OH_R2	Planctomycetes	0.00200018001620146	0	D02	OH	R2
D02_OH_R2	Proteobacteria	0.687061835565201	0	D02	OH	R2
D02_OH_R2	Spirochaetes	0.00500045004050365	0	D02	OH	R2
D02_OH_R2	Synergistetes	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Tenericutes	0.00200018001620146	0	D02	OH	R2
D02_OH_R2	Thermotogae (200918)	0.00100009000810073	0	D02	OH	R2
D02_OH_R2	Verrucomicrobia	0.0180016201458131	0	D02	OH	R2
D02_OH_R2	Zoopagomycota	0.00200018001620146	0	D02	OH	R2
D02_OH_R3	Acidobacteria	0.0040002000100005	0	D02	OH	R3
D02_OH_R3	Actinobacteria (201174)	0.848042402120106	0	D02	OH	R3
D02_OH_R3	Armatimonadetes	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Ascomycota	0.0390019500975049	0	D02	OH	R3
D02_OH_R3	Bacteroidetes	51.0085504275214	0	D02	OH	R3
D02_OH_R3	Basidiomycota	0.0100005000250013	0	D02	OH	R3
D02_OH_R3	Candidatus Aminicenantes	0	0	D02	OH	R3
D02_OH_R3	Candidatus Melainabacteria	0.199009950497525	0	D02	OH	R3
D02_OH_R3	Candidatus Rokubacteria	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Candidatus Saccharibacteria	0	0	D02	OH	R3
D02_OH_R3	Chlamydiae	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Chloroflexi	0.00600030001500075	0	D02	OH	R3
D02_OH_R3	Chytridiomycota	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Cyanobacteria	0.00300015000750038	0	D02	OH	R3
D02_OH_R3	Deinococcus-Thermus	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Elusimicrobia (74152)	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Euryarchaeota	0.00500025001250063	0	D02	OH	R3
D02_OH_R3	Fibrobacteres	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Firmicutes	47.1133556677834	0	D02	OH	R3
D02_OH_R3	Fusobacteria	0.00200010000500025	0	D02	OH	R3
D02_OH_R3	Gemmatimonadetes (142182)	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Ignavibacteriae	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Lentisphaerae	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Microsporidia	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Mucoromycota	0.00500025001250063	0	D02	OH	R3
D02_OH_R3	Nitrospirae	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Other	-7.105427357601e-14	0	D02	OH	R3
D02_OH_R3	Planctomycetes	0.00300015000750038	0	D02	OH	R3
D02_OH_R3	Proteobacteria	0.714035701785089	0	D02	OH	R3
D02_OH_R3	Spirochaetes	0.00500025001250063	0	D02	OH	R3
D02_OH_R3	Synergistetes	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Tenericutes	0.00100005000250013	0	D02	OH	R3
D02_OH_R3	Thermotogae (200918)	0	0	D02	OH	R3
D02_OH_R3	Verrucomicrobia	0.0200010000500025	0	D02	OH	R3
D02_OH_R3	Zoopagomycota	0.00100005000250013	0	D02	OH	R3
D02_OR_R1	Acidobacteria	0.00300012000480019	0.0200014000980069	D02	OR	R1
D02_OR_R1	Actinobacteria (201174)	0.833033321332853	3.13021911533807	D02	OR	R1
D02_OR_R1	Aquificae (200783)	0	0	D02	OR	R1
D02_OR_R1	Armatimonadetes	0.00100004000160006	0.00300021001470103	D02	OR	R1
D02_OR_R1	Ascomycota	0.0580023200928037	0.70104907343514	D02	OR	R1
D02_OR_R1	Bacteroidetes	55.3232129285171	24.9427459922195	D02	OR	R1
D02_OR_R1	Balneolaeota	0	0	D02	OR	R1
D02_OR_R1	Basidiomycota	0.0130005200208008	0.565039552768694	D02	OR	R1
D02_OR_R1	Blastocladiomycota	0	0	D02	OR	R1
D02_OR_R1	Calditrichaeota	0	0.00100007000490034	D02	OR	R1
D02_OR_R1	candidate division WOR-3	0	0	D02	OR	R1
D02_OR_R1	candidate division Zixibacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Aminicenantes	0	0	D02	OR	R1
D02_OR_R1	Candidatus Bathyarchaeota	0	0.00200014000980069	D02	OR	R1
D02_OR_R1	Candidatus Dormibacteraeota	0	0.00100007000490034	D02	OR	R1
D02_OR_R1	Candidatus Edwardsbacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Eisenbacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Eremiobacteraeota	0	0.00500035002450172	D02	OR	R1
D02_OR_R1	Candidatus Handelsmanbacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Hydrogenedentes	0	0	D02	OR	R1
D02_OR_R1	Candidatus Kryptonia	0	0	D02	OR	R1
D02_OR_R1	Candidatus Latescibacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Magasanikbacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Marinimicrobia	0	0	D02	OR	R1
D02_OR_R1	Candidatus Melainabacteria	0.188007520300812	0.0590041302891202	D02	OR	R1
D02_OR_R1	Candidatus Moranbacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Nomurabacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Omnitrophica	0	0	D02	OR	R1
D02_OR_R1	Candidatus Peregrinibacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Portnoybacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Rokubacteria	0.00100004000160006	0.00100007000490034	D02	OR	R1
D02_OR_R1	Candidatus Saccharibacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Sumerlaeota	0	0	D02	OR	R1
D02_OR_R1	Candidatus Sungbacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Wallbacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Woesearchaeota	0	0	D02	OR	R1
D02_OR_R1	Candidatus Woesebacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Yanofskybacteria	0	0	D02	OR	R1
D02_OR_R1	Candidatus Zambryskibacteria	0	0	D02	OR	R1
D02_OR_R1	Chlamydiae	0.00100004000160006	0.0420029402058144	D02	OR	R1
D02_OR_R1	Chlorobi	0	0	D02	OR	R1
D02_OR_R1	Chloroflexi	0.00500020000800032	0.02900203014211	D02	OR	R1
D02_OR_R1	Chytridiomycota	0.00100004000160006	0.0070004900343024	D02	OR	R1
D02_OR_R1	Crenarchaeota	0	0.00200014000980069	D02	OR	R1
D02_OR_R1	Cryptomycota	0	0	D02	OR	R1
