sample	tax.level	method	value
NCO-B4-R2-B_S46_L001	species	simpson	0.967
D10-NF-R3-A_S15_L003	species	simpson	0.974
NCO-B3-R1-A_S82_L002	species	simpson	0.963
D03-OF-R2-B_S35_L002	species	simpson	0.96
D04-ZH-R1-B_S59_L001	species	simpson	0.936
D08-OF-R2-A_S1_L001	species	simpson	0.927
D09-OF-R3-B_S36_L004	species	simpson	0.776
D02-ZH-R2-A_S29_L002	species	simpson	0.964
D01-ZR-R3-B_S53_L003	species	simpson	0.883
D07-OR-R3-A_S17_L003	species	simpson	0.967
D08-NF-R3-B_S50_L004	species	simpson	0.61
D09-OR-R3-B_S43_L004	species	simpson	0.91
D01-NF-R2-A_S10_L001	species	simpson	0.781
D02-OF-R1-A_S88_L002	species	simpson	0.962
D02-ZR-R1-B_S128_L002	species	simpson	0.961
D05-ZR-R2-A_S7_L001	species	simpson	0.958
D01-OF-R2-A_S23_L002	species	simpson	0.925
D03-ZR-R1-B_S125_L002	species	simpson	0.859
D05-ZF-R1-A_S3_L001	species	simpson	0.964
D03-ZF-R1-A_S69_L002	species	simpson	0.948
D08-OR-R1-B_S54_L001	species	simpson	0.969
D09-ZH-R3-A_S8_L004	species	simpson	0.941
D09-ZF-R1-A_S83_L002	species	simpson	0.862
D03-OR-R2-A_S20_L001	species	simpson	0.962
D08-ZF-R3-A_S8_L003	species	simpson	0.938
